tracking_id	shCtrl-1_0	shCtrl-2_0	shU-1_0	shU-2_0
ENSMUSG00000069520.5	20.2439	19.3451	25.1301	23.7458
ENSMUSG00000069539.5	18.3379	17.6172	42.4581	45.2142
ENSMUSG00000069540.4	0.685581	0.50897	0.236881	0.292872
ENSMUSG00000069554.3	0.0122322	0	0	0.0144157
ENSMUSG00000069565.6	42.7717	40.0871	34.1301	31.7534
ENSMUSG00000069581.5	0.0590323	0.0755514	0	0.0716906
ENSMUSG00000069582.2	0	0	0	0
ENSMUSG00000069583.1	0	0	0	0
ENSMUSG00000069584.2	0	0	0	0
ENSMUSG00000069588.3	0	0.0158624	0	0
ENSMUSG00000069601.5	15.5044	16.8168	10.5592	11.3921
ENSMUSG00000069607.4	0	0	0	0
ENSMUSG00000069609.7	0	0	0	0
ENSMUSG00000069620.4	0	0	0.193893	0
ENSMUSG00000069622.3	19.582	20.5521	31.742	25.1384
ENSMUSG00000069631.7	6.4628	6.75171	5.23315	6.53817
ENSMUSG00000069633.6	8.95556	10.156	3.63199	3.62065
ENSMUSG00000069648.2	7.76654	0	28.1393	26.8291
ENSMUSG00000069662.4	30.1374	30.1031	43.997	48.5237
ENSMUSG00000069668.2	0	0	0	0
ENSMUSG00000069670.1	1.84001	2.64417	3.00615	2.06018
ENSMUSG00000069671.3	7.23713	35.312	30.26	14.5613
ENSMUSG00000069678.3	6.4758	6.26928	7.02044	7.56946
ENSMUSG00000069682.3	317.494	350.401	555.27	567.87
ENSMUSG00000069703.2	0	0	0	0
ENSMUSG00000069704.1	0	0	0	0
ENSMUSG00000069705.1	0	0	0	0
ENSMUSG00000069706.2	0	0	0	0
ENSMUSG00000069707.1	0	0	0	0
ENSMUSG00000069708.2	0	0	0	0
ENSMUSG00000069712.3	0.0572935	0.0428155	0.0226985	0.0452099
ENSMUSG00000069713.2	0.434773	0.614437	0.314513	0.514551
ENSMUSG00000069717.6	0	0	0	0
ENSMUSG00000069718.3	0	0	0	0
ENSMUSG00000069720.4	0	0	0	0
ENSMUSG00000069721.2	0	0	0	0
ENSMUSG00000069722.3	0	0	0	0
ENSMUSG00000069727.4	4.23489	4.45461	5.25353	5.96197
ENSMUSG00000069729.6	19.3701	22.4984	14.6833	14.0644
ENSMUSG00000069733.4	0.334078	0.484559	0.433348	0.567202
ENSMUSG00000069743.4	1.99762	2.14182	0.828171	0.742755
ENSMUSG00000069744.7	196.303	206.767	308.329	274.617
ENSMUSG00000069755.3	0.0916795	0	0	0
ENSMUSG00000069763.3	0	0	0.0227872	0
ENSMUSG00000069769.6	62.9365	68.9743	48.8892	51.7929
ENSMUSG00000069785.4	0	0	0	0
ENSMUSG00000069792.5	0	0	0	0
ENSMUSG00000069793.5	3.26846	3.34678	0.715571	0.960987
ENSMUSG00000069796.3	0	0	0	0
ENSMUSG00000069804.2	2.98763	3.53289	2.45838	2.78332
ENSMUSG00000069805.4	0.518236	0.529267	0.0280511	0
ENSMUSG00000069806.3	0	0.0333127	0	0
ENSMUSG00000069808.7	4.51425	3.39373	13.2316	13.4754
ENSMUSG00000069814.5	0.156879	0.11367	0.0742232	0.0974181
ENSMUSG00000069816.2	0	0	0	0
ENSMUSG00000069818.4	0	0	0	0
ENSMUSG00000069820.2	0	0	0	0
ENSMUSG00000069823.4	0	0	0	0
ENSMUSG00000069824.2	0	0	0	0
ENSMUSG00000069825.5	0.872157	0.791998	0.100714	0.468899
ENSMUSG00000069830.3	0.705119	0.706187	0.0917562	0.0987485
ENSMUSG00000069833.5	648.674	683.914	1341.57	1393.68
ENSMUSG00000069835.4	6.13405	7.23657	3.3331	3.84557
ENSMUSG00000069844.6	9.73358	9.15528	12.5741	13.1073
ENSMUSG00000069855.3	0	0	0	0
ENSMUSG00000069862.5	0	0	0.209581	0
ENSMUSG00000069867.2	0	0	0	0
ENSMUSG00000069873.3	0	0	0.0191133	0
ENSMUSG00000069874.5	6.81489	7.73259	0.575152	0.773821
ENSMUSG00000069875.5	0.0086488	0.0289338	0	0.0305088
ENSMUSG00000069885.2	0	0	0	0
ENSMUSG00000069890.3	0	0	0	0.0219057
ENSMUSG00000069892.3	0.915938	0.591495	1.19232	1.27325
ENSMUSG00000069893.4	0.74922	0.712986	1.28794	1.35539
ENSMUSG00000069895.3	7.32163	6.99394	6.39154	7.01783
ENSMUSG00000069899.3	4.29685	2.53147	3.19206	5.01469
ENSMUSG00000069910.2	3.91016	3.55485	3.09143	2.82497
ENSMUSG00000069911.4	0	0	0.00680564	0
ENSMUSG00000069913.3	0	0	0	0
ENSMUSG00000069917.6	0.177333	0	0.652182	0.219605
ENSMUSG00000069919.6	0	0	0.796488	0.823912
ENSMUSG00000069920.4	2.84629	2.63098	4.66261	4.2734
ENSMUSG00000069922.5	0.0175688	0.0984041	0	0
ENSMUSG00000069925.5	0	0	0	0
ENSMUSG00000069939.6	140.475	123.811	180.962	167.425
ENSMUSG00000069962.2	0	0	0	0
ENSMUSG00000069971.5	0	0	0	0
ENSMUSG00000069972.4	49.8703	85.6471	90.717	102.129
ENSMUSG00000069986.3	0	0	0	0
ENSMUSG00000069996.2	0	0.723953	0	0.821498
ENSMUSG00000069998.4	0	0	0	0
ENSMUSG00000070000.6	0.920568	0.907118	0.907789	0.730364
ENSMUSG00000070002.6	8.12793	8.40118	10.2365	9.81118
ENSMUSG00000070003.6	17.1693	18.3333	13.6877	14.4297
ENSMUSG00000070023.5	0	0	0	0
ENSMUSG00000070025.6	0	0	0	0
ENSMUSG00000070031.5	2.99729	2.90416	2.59054	2.73895
ENSMUSG00000070034.7	0.114122	0.0707986	0.0148772	0
ENSMUSG00000070035.2	1.87457	1.02502	2.01751	2.3834
ENSMUSG00000070044.9	42.4192	43.956	32.4778	33.9685
ENSMUSG00000070047.5	30.5661	34.6665	33.8296	41.6913
ENSMUSG00000070056.5	3.29957	3.14819	1.68094	1.8512
ENSMUSG00000070111.3	0.0183205	0.0204041	0	0
ENSMUSG00000070271.5	1.32045	1.41188	0.703608	0.505202
ENSMUSG00000070280.6	0.653111	0.837919	0.0378109	0.0188146
ENSMUSG00000070282.5	1.30525	1.27722	0.594667	1.36451
ENSMUSG00000070283.3	12.6166	13.7414	14.891	14.2482
ENSMUSG00000070284.4	14.6929	14.8318	13.8399	12.6567
ENSMUSG00000070285.2	0.481867	0.326212	0.384001	0.230045
ENSMUSG00000070287.2	2.35514	2.20298	1.55694	1.37036
ENSMUSG00000070289.3	0	0	0	0
ENSMUSG00000070291.3	0	0	0	0
ENSMUSG00000070298.4	0.0254159	0.0283996	0.0602499	0.194766
ENSMUSG00000070304.5	0.0158721	0.00884635	0	0.00932712
ENSMUSG00000070305.4	7.68326	7.09969	3.26638	3.37471
ENSMUSG00000070306.2	0.0684747	0	0	0.040918
ENSMUSG00000070308.1	0	0	0	0
ENSMUSG00000070309.1	0	0	0	0
ENSMUSG00000070310.2	0	0	0	0
ENSMUSG00000070311.2	0	0	0	0
ENSMUSG00000070312.2	0	0	0	0
ENSMUSG00000070313.1	2.0097	0.772268	1.54128	1.46097
ENSMUSG00000070315.5	14.1266	14.7029	7.98049	5.82631
ENSMUSG00000070319.5	102.541	104.68	133.376	121.3
ENSMUSG00000070323.5	0.10579	0.129961	0.0418646	0
ENSMUSG00000070324.2	0	0	0	0
ENSMUSG00000070327.6	64.9651	66.2327	24.1372	27.6958
ENSMUSG00000070330.2	0	0	0.0220266	0
ENSMUSG00000070331.5	0.101784	0.0173859	0.0608988	0.125094
ENSMUSG00000070332.4	0	0	0	0
ENSMUSG00000070334.2	0	0	0	0
ENSMUSG00000070335.3	0	0	0	0
ENSMUSG00000070336.3	1.01598	0.585238	0.444593	0.493456
ENSMUSG00000070337.4	0.0857191	0.0843348	0.0428071	0.0502264
ENSMUSG00000070342.2	0	0	0	0
ENSMUSG00000070343.1	215.405	207.815	298.949	301.135
ENSMUSG00000070345.3	0.0753329	0.100752	0.035634	0.132776
ENSMUSG00000070348.4	465.668	470.439	284.58	284.771
ENSMUSG00000070354.6	0.358607	0.619923	0.562234	0.769676
ENSMUSG00000070357.4	0	0	0	0
ENSMUSG00000070360.5	0	0	0	0
ENSMUSG00000070366.4	0	0	0	0
ENSMUSG00000070368.4	0	0	0	0
ENSMUSG00000070369.5	0.00816051	0	0	0
ENSMUSG00000070371.5	10.9405	10.4079	4.58564	3.86721
ENSMUSG00000070372.6	41.9866	44.372	100.62	96.6252
ENSMUSG00000070374.4	0	0	0	0
ENSMUSG00000070375.4	0	0	0	0
ENSMUSG00000070377.2	0	0	0	0
ENSMUSG00000070378.1	0	0	0	0
ENSMUSG00000070379.2	0	0	0	0
ENSMUSG00000070380.1	0	0	0	0
ENSMUSG00000070382.4	0	0	0	0
ENSMUSG00000070383.4	0	0	0	0
ENSMUSG00000070385.5	0	0	0	0
ENSMUSG00000070388.3	0	0	0	0
ENSMUSG00000070390.5	0	0.0101649	0	0
ENSMUSG00000070392.2	13.0642	17.7465	7.74722	9.25868
ENSMUSG00000070394.4	263.095	289.741	210.087	213.583
ENSMUSG00000070402.5	0	0	0	0
ENSMUSG00000070407.5	2.64352	2.30346	1.21838	1.37369
ENSMUSG00000070408.4	0.0864517	0	0	0
ENSMUSG00000070411.2	0	0	0	0
ENSMUSG00000070415.1	0	0	0	0
ENSMUSG00000070417.2	0	0	0	0
ENSMUSG00000070419.5	0	0	0	0
ENSMUSG00000070420.3	7.3984	7.38583	9.37891	10.5201
ENSMUSG00000070421.3	0	0	0	0
ENSMUSG00000070423.3	0	0	0	0
ENSMUSG00000070424.4	0	0	0	0
ENSMUSG00000070425.5	15.7807	17.6545	9.48606	9.63268
ENSMUSG00000070426.6	25.6919	26.7561	32.4574	28.8918
ENSMUSG00000070427.3	1.60842	2.62784	1.85683	2.2993
ENSMUSG00000070428.4	0	0.574994	0.601475	0.626976
ENSMUSG00000070435.1	0	0	0	0
ENSMUSG00000070436.5	123.682	125.171	205.494	189.928
ENSMUSG00000070437.1	0	0	0	0
ENSMUSG00000070438.2	0	0	0	0
ENSMUSG00000070443.4	0	0	0	0
ENSMUSG00000070448.5	0	0	0	0
ENSMUSG00000070458.4	0	0	0	0
ENSMUSG00000070459.2	0	0	0	0
ENSMUSG00000070460.3	0	0	0	0
ENSMUSG00000070461.2	7.04948	6.90541	5.73705	5.93772
ENSMUSG00000070462.3	4.80933	4.49552	6.76279	8.61458
ENSMUSG00000070464.1	0	0	0	0
ENSMUSG00000070465.3	0	0.0233992	0	0
ENSMUSG00000070469.4	0	0	0	0.0171606
ENSMUSG00000070471.3	0.0750923	0.0672031	0.0534545	0.106383
ENSMUSG00000070473.2	0.02854	0	0	0
ENSMUSG00000070476.4	0	0	0	0
ENSMUSG00000070489.4	0	0	0	0
ENSMUSG00000070490.3	0	0	0	0
ENSMUSG00000070493.3	380.742	403.276	616.063	592.535
ENSMUSG00000070495.4	0	0	0	0.0116478
ENSMUSG00000070498.1	0	0	0.07067	0
ENSMUSG00000070501.6	0.0233874	0	0	0
ENSMUSG00000070504.4	0	0	0	0
ENSMUSG00000070509.8	0.187468	0.0420063	0.011139	0.0110718
ENSMUSG00000070511.2	0	0	0	0
ENSMUSG00000070519.5	0	0	0	0
ENSMUSG00000070520.2	8.34691	8.34601	4.14375	3.98172
ENSMUSG00000070522.2	4.49771	4.29033	3.43343	3.29039
ENSMUSG00000070524.1	0	0	0	0.0331726
ENSMUSG00000070526.2	0.404498	0.438186	1.08938	0.837853
ENSMUSG00000070527.2	2.24277	1.92552	3.34896	2.88284
ENSMUSG00000070528.2	0	0	0	0
ENSMUSG00000070529.6	0	0	0	0
ENSMUSG00000070530.4	0	0	0	0
ENSMUSG00000070531.3	0.0505791	0.0576014	0	0
ENSMUSG00000070532.3	0	0	0	0
ENSMUSG00000070533.5	0.0450683	0.0254883	0.011678	0.0268552
ENSMUSG00000070541.4	0	0	0	0
ENSMUSG00000070544.5	38.5068	37.8824	47.9181	50.3088
ENSMUSG00000070546.1	0.0412312	0.0467347	0.0989684	0.247492
ENSMUSG00000070547.3	0	0	0	0
ENSMUSG00000070550.1	0	0	0	0
ENSMUSG00000070551.2	0	0	0	0
ENSMUSG00000070552.1	0	0	0	0
ENSMUSG00000070561.2	0	0	0	0
ENSMUSG00000070563.3	0.18143	0.346105	0.0732063	0.0735132
ENSMUSG00000070564.5	0	0	0	0
ENSMUSG00000070565.5	13.1193	11.9186	8.55881	10.5719
ENSMUSG00000070568.3	0	0	0	0
ENSMUSG00000070570.4	0	0	0	0
ENSMUSG00000070572.5	0.747124	1.59904	0.958353	2.47363
ENSMUSG00000070574.1	0	0	0	0
ENSMUSG00000070576.4	0.268084	0.353025	0.0527667	0.0576391
ENSMUSG00000070577.5	0	0	0	0
ENSMUSG00000070583.1	6.23776	7.18738	8.56227	6.86679
ENSMUSG00000070594.4	0.0238242	0	0	0
ENSMUSG00000070601.4	0	0.0117664	0	0
ENSMUSG00000070604.2	0.295165	0.207947	0.34995	0.31807
ENSMUSG00000070605.4	0.554962	0.374037	0.656076	0.531103
ENSMUSG00000070606.3	0	0	0	0
ENSMUSG00000070609.3	0	0	0	0
ENSMUSG00000070610.4	0.0761036	0.0285255	0.0604673	0.0602929
ENSMUSG00000070616.6	0.0217105	0	0	0.0257402
ENSMUSG00000070617.2	0	0	0	0
ENSMUSG00000070618.3	0	0	0	0
ENSMUSG00000070619.5	0.0316552	0	0	0.0373908
ENSMUSG00000070621.2	0	0	0	0
ENSMUSG00000070632.3	1.85644	1.66151	1.25391	0.822594
ENSMUSG00000070637.2	0	0	0	0
ENSMUSG00000070639.3	2.80039	3.27312	3.16666	4.20068
ENSMUSG00000070641.3	0	0	0	0
ENSMUSG00000070643.5	2.19024	2.65129	0.898323	1.01333
ENSMUSG00000070644.7	0.185661	0.19164	0.802203	1.3416
ENSMUSG00000070645.4	0	0	0	0
ENSMUSG00000070661.5	0	0	0	0
ENSMUSG00000070666.2	0.059715	0.0223216	0.0236662	0
ENSMUSG00000070667.6	0	0	0	0
ENSMUSG00000070677.4	0	0	0	0
ENSMUSG00000070683.4	0	0	0	0
ENSMUSG00000070686.4	0	0	0	0
ENSMUSG00000070687.5	0.122062	0.0327806	0.672732	0.691655
ENSMUSG00000070690.3	0.0343563	0.0388075	0	0
ENSMUSG00000070691.4	0	0	0	0
ENSMUSG00000070692.5	0	0	0	0
ENSMUSG00000070695.3	0.650097	0.626437	3.15599	3.81412
ENSMUSG00000070697.3	26.9301	26.0778	33.0883	30.4472
ENSMUSG00000070699.3	3.34574	3.20144	3.41616	3.63672
ENSMUSG00000070702.4	0	0	0	0
ENSMUSG00000070704.4	18.7937	15.4847	2.25392	1.57721
ENSMUSG00000070705.2	1.31893	1.54952	0.590389	0.238097
ENSMUSG00000070708.3	0.0490735	0	0	0
ENSMUSG00000070709.5	9.28162	10.861	7.66273	7.03215
ENSMUSG00000070713.3	1.1147	0.610802	0.837445	0.608079
ENSMUSG00000070717.1	0.542944	0.51129	0.372815	0.556392
ENSMUSG00000070719.4	0	0	0	0
ENSMUSG00000070720.2	0.0933602	0.265284	0.112318	0.112474
ENSMUSG00000070729.5	0.200947	0	0.121067	0.42463
ENSMUSG00000070730.5	24.3279	20.6061	13.852	13.153
ENSMUSG00000070732.1	0.0245104	0.0364345	0.00966426	0.00960385
ENSMUSG00000070733.6	17.0314	16.5753	15.5207	17.0692
ENSMUSG00000070737.4	2.54101	3.11289	1.96975	1.3995
ENSMUSG00000070738.4	20.5948	21.1733	26.8421	25.7951
ENSMUSG00000070777.4	0.144053	0.0989743	0.0262483	0
ENSMUSG00000070778.4	0	0	0	0
ENSMUSG00000070780.5	43.4018	50.4507	55.8651	60.4606
ENSMUSG00000070794.5	0	0	0.0857716	0
ENSMUSG00000070796.4	0	0	0	0
ENSMUSG00000070797.3	0.0344684	0.0193008	0.0204668	0.061125
ENSMUSG00000070798.3	0.0104268	0.0116376	0.0370374	0.0245481
ENSMUSG00000070799.3	0	0	0	0
ENSMUSG00000070802.4	0.0817519	0.0609269	0	0.0321433
ENSMUSG00000070803.4	0	0.0643499	0.0340949	0
ENSMUSG00000070806.5	0.500677	0.776795	0.198749	0.0283023
ENSMUSG00000070808.3	0.328994	0.321359	0.27963	0.413241
ENSMUSG00000070810.3	0	0	0	0
ENSMUSG00000070811.4	0	0	0	0
ENSMUSG00000070814.8	5.90282	5.30006	2.65878	3.4332
ENSMUSG00000070815.1	0	0	0	0
ENSMUSG00000070816.2	0	0	0	0
ENSMUSG00000070817.1	0	0	0	0
ENSMUSG00000070820.1	0	0	0	0
ENSMUSG00000070821.3	0	0	0	0
ENSMUSG00000070822.4	0.0609682	0.0874155	0.02061	0.0204833
ENSMUSG00000070823.3	0	0	0	0
ENSMUSG00000070824.1	0	0	0	0
ENSMUSG00000070826.3	0	0	0.0342072	0
ENSMUSG00000070828.3	0.0368662	0.0206555	0.0219018	0
ENSMUSG00000070834.5	0	0	0	0
ENSMUSG00000070837.4	0	0.0461456	0	0
ENSMUSG00000070841.3	0	0	0	0
ENSMUSG00000070844.4	0	0	0	0
ENSMUSG00000070845.3	0	0	0	0
ENSMUSG00000070847.5	0	0	0	0.0100576
ENSMUSG00000070848.4	0	0.0299418	0	0.0210486
ENSMUSG00000070849.4	0	0	0	0
ENSMUSG00000070850.4	0	0	0	0
ENSMUSG00000070852.1	0	0	0	0
ENSMUSG00000070853.2	0	0	0	0
ENSMUSG00000070855.3	0	0	0	0
ENSMUSG00000070856.2	0	0	0	0
ENSMUSG00000070857.2	0	0	0	0
ENSMUSG00000070858.5	1.28707	1.08192	0.896886	0.895693
ENSMUSG00000070866.4	0	0	0	0
ENSMUSG00000070867.4	0.0185511	0.0670991	0.0054775	0.0108791
ENSMUSG00000070868.4	0	0	0	0
ENSMUSG00000070870.6	0	0	0.175408	0
ENSMUSG00000070871.4	7.02315	6.86065	9.64351	11.9534
ENSMUSG00000070873.5	0	0	0	0
ENSMUSG00000070875.3	0	0	0	0
ENSMUSG00000070877.4	0.135852	0.0767113	0.325046	0.081166
ENSMUSG00000070880.4	0	0	0	0
ENSMUSG00000070883.3	2.26159	2.06291	2.86236	2.23058
ENSMUSG00000070886.1	0	0	0	0
ENSMUSG00000070889.4	1.67845	2.22389	0.954249	0.9752
ENSMUSG00000070890.3	0.0481426	0	0	0.028582
ENSMUSG00000070891.1	0	0	0	0
ENSMUSG00000070892.1	0.0394625	0.264628	0.0311872	0.0155112
ENSMUSG00000070896.1	0.119314	0	0.148334	0
ENSMUSG00000070900.1	0.946015	0.661208	0.930286	1.05856
ENSMUSG00000070902.4	0.0153181	0	0.049335	0
ENSMUSG00000070903.3	0	0	0	0
ENSMUSG00000070904.3	0	0	0	0
ENSMUSG00000070906.2	0	0	0	0
ENSMUSG00000070907.3	0	0	0	0
ENSMUSG00000070908.1	0	0.0251881	0	0.0132843
ENSMUSG00000070923.3	40.7559	40.4336	59.027	55.205
ENSMUSG00000070933.4	0	0	0	0
ENSMUSG00000070934.5	7.00336	5.91843	9.57669	10.9841
ENSMUSG00000070939.2	10.1086	10.3606	8.64089	10.2358
ENSMUSG00000070940.4	0	0	0	0
ENSMUSG00000070942.3	0	0	0	0
ENSMUSG00000070943.1	0	0	0.048862	0
ENSMUSG00000070946.3	0	0	0	0
ENSMUSG00000070953.7	17.1708	19.3079	32.9254	33.2613
ENSMUSG00000070960.2	0.0655535	0.150455	0.15906	0.0799497
ENSMUSG00000070972.6	3.73129	3.13433	4.92592	4.51836
ENSMUSG00000070977.4	0	0	0	0
ENSMUSG00000070979.4	0.254066	0.155654	0.0824991	0.246672
ENSMUSG00000070980.3	0	0	0	0
ENSMUSG00000070983.2	0	0	0	0
ENSMUSG00000070984.3	0	0	0	0
ENSMUSG00000070985.3	52.2425	50.5492	13.9682	14.7313
ENSMUSG00000070990.2	0	0	0	0
ENSMUSG00000070995.4	0	0	0	0
ENSMUSG00000070997.3	0.395429	0.616518	0.287572	0.3126
ENSMUSG00000070999.1	0.0327742	0.0550329	0.0389071	0.0387261
ENSMUSG00000071000.2	0	0	0	0
ENSMUSG00000071001.3	6.55241	8.23672	5.20363	4.55347
ENSMUSG00000071003.4	0	0	0	0
ENSMUSG00000071005.5	0	0	0	0
ENSMUSG00000071014.4	120.348	113.515	144.578	124.318
ENSMUSG00000071015.2	0	0	0	0
ENSMUSG00000071019.4	0	0	0	0
ENSMUSG00000071033.1	0.283866	0.259443	0	0.0688458
ENSMUSG00000071035.3	0.399386	0.201518	0.213331	0.0533821
ENSMUSG00000071036.2	0.0664664	0.0930221	0.019728	0.157103
ENSMUSG00000071037.4	2.23144	2.36932	1.12408	1.71239
ENSMUSG00000071040.1	0	0	0	0
ENSMUSG00000071041.2	1.07475	1.32158	1.52403	1.07745
ENSMUSG00000071042.4	3.47013	3.17316	0.308205	0.337643
ENSMUSG00000071047.4	0	0	0	0
ENSMUSG00000071052.3	81.0921	78.375	110.928	88.6667
ENSMUSG00000071054.4	17.1823	16.5258	18.4551	18.1462
ENSMUSG00000071064.6	3.57189	3.06455	2.89387	3.67913
ENSMUSG00000071065.2	0	0	0	0
ENSMUSG00000071068.5	0	0	0	0
ENSMUSG00000071072.5	120.951	119.8	196.731	195.806
ENSMUSG00000071073.4	1.52861	2.03412	2.88466	1.99835
ENSMUSG00000071074.3	56.525	59.4184	46.0174	43.688
ENSMUSG00000071076.4	14.3144	14.4241	42.2364	43.8158
ENSMUSG00000071077.4	0	0.116846	0.246505	0.124808
ENSMUSG00000071078.5	9.84245	8.47317	9.8306	7.85067
ENSMUSG00000071083.1	2.47523	4.94722	7.22383	3.02307
ENSMUSG00000071084.1	0	0	0	0
ENSMUSG00000071089.2	0.0519033	0	0	0.0305985
ENSMUSG00000071102.1	0	0	0	0
ENSMUSG00000071103.3	3.20831	2.9306	1.17477	1.10349
ENSMUSG00000071104.3	0	0	0	0.0287003
ENSMUSG00000071107.3	0	0	0	0
ENSMUSG00000071112.5	0.024464	0.0274972	0	0
ENSMUSG00000071113.3	0.0549588	0.0410548	0.0652983	0.0216731
ENSMUSG00000071138.4	0	0	0	0
ENSMUSG00000071141.7	18.5365	12.6663	20.9774	18.4492
ENSMUSG00000071147.2	0	0	0	0
ENSMUSG00000071149.2	0	0	0	0
ENSMUSG00000071150.1	0	0	0	0
ENSMUSG00000071151.3	0	0.0778953	0	0
ENSMUSG00000071158.3	0	0	0	0
ENSMUSG00000071164.2	0	0	0	0
ENSMUSG00000071165.3	0	0	0	0
ENSMUSG00000071169.1	0	0	0	0
ENSMUSG00000071172.6	160.286	158.975	163.758	152.296
ENSMUSG00000071176.4	13.9342	14.533	13.383	13.315
ENSMUSG00000071177.4	10.3566	9.88409	3.88335	3.87207
ENSMUSG00000071178.4	41.8557	40.1612	11.2286	11.1059
ENSMUSG00000071179.2	0	0	0	0
ENSMUSG00000071180.4	30.2047	31.3786	74.4903	69.9777
ENSMUSG00000071181.1	0.338158	0.423822	0.118251	0.141338
ENSMUSG00000071185.2	0	0	0	0
ENSMUSG00000071186.2	0	0	0	0
ENSMUSG00000071192.4	0.616371	0.918364	0.456613	0.726674
ENSMUSG00000071193.4	0	0	0	0
ENSMUSG00000071195.2	0	0	0	0
ENSMUSG00000071202.4	0.124352	0.069753	0.0493007	0.07367
ENSMUSG00000071203.5	0.607151	0.530403	0.316541	0.370325
ENSMUSG00000071204.4	0	0	0	0
ENSMUSG00000071207.3	0	0	0	0
ENSMUSG00000071216.4	0	0	0	0
ENSMUSG00000071217.2	0	0.0443128	0	0.0233976
ENSMUSG00000071222.1	0	0.935853	0	8.1082
ENSMUSG00000071226.5	0.0890853	0.102749	0.17845	0.217149
ENSMUSG00000071229.3	0	0.0485244	0	0
ENSMUSG00000071230.4	0.153487	0	0.374298	0.0942882
ENSMUSG00000071234.2	0	0	0	0
ENSMUSG00000071235.4	0	0	0	0
ENSMUSG00000071237.3	0.105345	0	0	0
ENSMUSG00000071243.3	0	0	0	0
ENSMUSG00000071244.1	0	0	0	0
ENSMUSG00000071252.4	0.649683	0.745556	0.985685	0.910597
ENSMUSG00000071253.2	10.8584	10.244	13.8912	12.6591
ENSMUSG00000071256.3	2.5042	2.33785	1.80615	2.06709
ENSMUSG00000071262.3	0.0123917	0	0	0.0146058
ENSMUSG00000071265.3	0	0	0	0
ENSMUSG00000071266.7	7.68954	7.15262	10.7958	12.0777
ENSMUSG00000071267.4	14.4809	14.0602	16.692	17.0995
ENSMUSG00000071269.2	874.061	986.91	874.353	814.649
ENSMUSG00000071273.3	0	0	0	0
ENSMUSG00000071275.1	0	0	0	0
ENSMUSG00000071276.1	0	0	0	0
ENSMUSG00000071280.1	0.759613	0.640471	1.00364	0.700929
ENSMUSG00000071281.4	10.0338	9.87313	11.5083	8.1598
ENSMUSG00000071284.1	0	0	0	0
ENSMUSG00000071285.5	8.84058	8.45844	12.2239	10.0573
ENSMUSG00000071286.4	6.08792	7.09363	7.48573	7.10992
ENSMUSG00000071291.3	8.51262	7.18551	7.38233	6.9302
ENSMUSG00000071292.5	338.643	316.385	280.165	239.539
ENSMUSG00000071294.1	0	0	0	0
ENSMUSG00000071295.3	0	0	0	0
ENSMUSG00000071302.3	0	0	0	0
ENSMUSG00000071303.2	274.488	257.849	282.786	238.328
ENSMUSG00000071311.1	0	0	0.0480563	0.192235
ENSMUSG00000071317.3	0.51318	0.359942	0.203515	0.12673
ENSMUSG00000071318.1	0	0	0	0.0901258
ENSMUSG00000071320.2	0	0	0.0450827	0.0450629
ENSMUSG00000071322.5	0	0	0.0418959	0
ENSMUSG00000071324.5	0.155729	0.18949	0.167316	0.547545
ENSMUSG00000071329.2	0	0	0	0
ENSMUSG00000071332.5	0.193807	0.133925	0.0710295	0.0141255
ENSMUSG00000071335.4	2.23945	2.16438	0.9292	1.15561
ENSMUSG00000071337.4	165.988	170.087	95.7324	93.1346
ENSMUSG00000071340.1	0	0	0	0
ENSMUSG00000071341.3	0	0	0	0
ENSMUSG00000071342.3	0.0343142	0	0	0.0410044
ENSMUSG00000071343.2	6.78627	6.1348	7.36033	10.2188
ENSMUSG00000071347.3	0.105739	0.157922	0	0
ENSMUSG00000071350.5	14.0726	15.2638	10.1335	11.6619
ENSMUSG00000071356.4	0	0	0	0
ENSMUSG00000071359.6	20.4876	24.5458	44.3002	39.9913
ENSMUSG00000071361.1	0.0833158	0	0	0.0196928
ENSMUSG00000071362.2	0	0	0	0
ENSMUSG00000071369.4	16.7328	18.0171	9.5689	10.1426
ENSMUSG00000071379.1	9.50972	9.23601	21.9772	25.4142
ENSMUSG00000071392.3	0	0	0	0
ENSMUSG00000071398.1	0	0.0236856	0.0251105	0
ENSMUSG00000071414.3	30.074	29.1715	18.6313	17.8325
ENSMUSG00000071415.6	1943.46	1837.85	2595.06	2260.4
ENSMUSG00000071419.6	0.426935	0.348549	0.366557	0
ENSMUSG00000071424.3	0.00526299	0.0058591	0.0148704	0.00617525
ENSMUSG00000071425.2	0	0	0	0
ENSMUSG00000071428.1	0	0	0	0
ENSMUSG00000071434.2	0	0	0	0
ENSMUSG00000071451.3	42.695	44.7926	53.3575	55.8446
ENSMUSG00000071452.4	0.108378	0.0202374	0.0858356	0.192295
ENSMUSG00000071454.6	13.3885	15.4045	3.22638	3.71164
ENSMUSG00000071456.1	6.32266	6.71324	5.14706	6.19384
ENSMUSG00000071459.4	0.0125372	0.0140077	0	0
ENSMUSG00000071460.2	0	0	0	0
ENSMUSG00000071466.1	0	0	0	0
ENSMUSG00000071470.3	0	0	0	0.0273217
ENSMUSG00000071471.2	0.039371	0	0	0
ENSMUSG00000071475.2	0	0	0	0
ENSMUSG00000071476.2	182.897	208.806	260.835	234.726
ENSMUSG00000071477.4	20.4806	19.0433	16.7137	16.3488
ENSMUSG00000071478.4	6.98377	7.1165	5.04399	3.22046
